"status" "family" "pval" "qval" "gene_short_name" "num_cells_expressed"
"ENSMUSG00000024132" "OK" "tobit" 1.98617832696569e-23 1.86608929949059e-22 "Eci1" 447
"ENSMUSG00000024134" "OK" "tobit" 7.98990570619338e-05 0.000206759192560269 "Six2" 184
"ENSMUSG00000024135" "OK" "tobit" 0.0393158688733754 0.0634837532236146 "Srbd1" 282
"ENSMUSG00000024136" "OK" "tobit" 0.623373935414232 0.681318223439221 "Dnase1l2" 13
"ENSMUSG00000024137" "OK" "tobit" 0.150382875134655 0.206906994000372 "E4f1" 271
"ENSMUSG00000024140" "OK" "tobit" 0.00168159706345812 0.00358280152557402 "Epas1" 246
"ENSMUSG00000024142" "OK" "tobit" 0.044072039759611 0.0702546344352645 "Mlst8" 285
"ENSMUSG00000024143" "OK" "tobit" 0.673243835531355 0.72479923395697 "Rhoq" 81
"ENSMUSG00000024145" "OK" "tobit" 0.00045157032273745 0.00105426272137113 "Pigf" 399
"ENSMUSG00000024146" "OK" "tobit" 2.19210108324598e-18 1.6273912023161e-17 "Cript" 443
"ENSMUSG00000024150" "OK" "tobit" 1.35679279844803e-19 1.06198349903216e-18 "Mcfd2" 446
"ENSMUSG00000024151" "OK" "tobit" 2.676120812213e-11 1.25865029298445e-10 "Msh2" 418
"ENSMUSG00000024158" "OK" "tobit" 3.9074942916551e-14 2.24886654040426e-13 "Hagh" 442
"ENSMUSG00000024160" "OK" "tobit" 0.634748334544427 0.691746500448925 "Spsb3" 247
"ENSMUSG00000024163" "OK" "tobit" 0.0227963769293568 0.038860246755249 "Mapk8ip3" 256
"ENSMUSG00000024164" "OK" "tobit" 2.60167726938907e-17 1.80862213683407e-16 "C3" 445
"ENSMUSG00000024165" "OK" "tobit" 2.05335279953664e-07 7.06132390380902e-07 "Hn1l" 444
"ENSMUSG00000024169" "OK" "tobit" 0.000125264721689919 0.000314800354968322 "Ift140" 223
"ENSMUSG00000024170" "OK" "tobit" 0.0822618522953325 0.12225507350033 "Telo2" 343
"ENSMUSG00000024173" "OK" "tobit" 8.99286627559111e-09 3.47990552900681e-08 "Tpsab1" 21
"ENSMUSG00000024174" "OK" "tobit" 0.000122800657133402 0.000309147143514044 "Pot1b" 99
"ENSMUSG00000024175" "OK" "tobit" 0 0 "Tekt4" 10
"ENSMUSG00000024177" "OK" "tobit" 1.02420168263571e-32 1.37223978611801e-31 "Nme4" 382
"ENSMUSG00000024180" "OK" "tobit" 0.264054582626713 0.334529653416052 "Tmem8" 46
"ENSMUSG00000024181" "OK" "tobit" 0.18133506799715 0.243099114248061 "Mrpl28" 447
"ENSMUSG00000024182" "OK" "tobit" 0.000247598865946043 0.000598603115504084 "Axin1" 140
"NA.123" NA NA NA NA NA NA
"ENSMUSG00000024187" "OK" "tobit" 1.54602209043742e-08 5.87918669228241e-08 "Itfg3" 423
"ENSMUSG00000024188" "OK" "tobit" 3.18385210880168e-24 3.08271569483853e-23 "Luc7l" 435
"ENSMUSG00000024190" "OK" "tobit" 0.000766203425484639 0.00172211064860061 "Dusp1" 138
"ENSMUSG00000024191" "OK" "tobit" 0.00605034831366584 0.0116522503975217 "Bnip1" 416
"ENSMUSG00000024193" "OK" "tobit" 0.880798187334109 0.902083953815303 "Phf1" 176
"ENSMUSG00000024194" "OK" "tobit" 3.36335093386567e-05 9.09867081443434e-05 "Cuta" 446
"ENSMUSG00000024197" "OK" "tobit" 4.074680558797e-05 0.000109075640697403 "Plin3" 446
"ENSMUSG00000024201" "OK" "tobit" 0.0464158256648034 0.0735249686974948 "Kdm4b" 331
"ENSMUSG00000024205" "OK" "tobit" 0.00288741402093564 0.00591056596045846 "Rpl36-ps2" 203
"ENSMUSG00000024206" "OK" "tobit" 0.176341870334496 0.237449549299275 "Rfx2" 14
"ENSMUSG00000024208" "OK" "tobit" 4.07328798877124e-07 1.36177208652234e-06 "Uqcc2" 447
"NA.124" NA NA NA NA NA NA
"ENSMUSG00000024212" "OK" "tobit" 0.286829250060504 0.35862140991236 "Mllt1" 134
"ENSMUSG00000024213" "OK" "tobit" 7.58318380349349e-35 1.10168160664869e-33 "Nudt3" 432
"ENSMUSG00000024217" "OK" "tobit" 2.46164964331353e-34 3.49929568130219e-33 "Snrpc" 446
"ENSMUSG00000024218" "OK" "tobit" 3.14598834016779e-12 1.59258751809836e-11 "Taf11" 402
"ENSMUSG00000024219" "OK" "tobit" 0.00241696800380837 0.00502214772684356 "Anks1" 116
"ENSMUSG00000024220" "OK" "tobit" 0.00166083039979032 0.00354396813916118 "Zfp523" 296
"ENSMUSG00000024222" "OK" "tobit" 0.10218034196995 0.147958927482524 "Fkbp5" 330
"ENSMUSG00000024225" "OK" "tobit" 0.0437874070421425 0.0698782120034191 "Clps" 182
"ENSMUSG00000024228" "OK" "tobit" 0.570244412613596 0.633338514464683 "Nudt12" 269
"ENSMUSG00000024231" "OK" "tobit" 0.0194171498810442 0.0336278218547367 "Cul2" 436
"ENSMUSG00000024232" "OK" "tobit" 1.50110969309067e-25 1.53302761826592e-24 "Bambi" 357
"ENSMUSG00000024234" "OK" "tobit" 0.0254264569599671 0.0429235640446776 "Mtpap" 386
"ENSMUSG00000024235" "OK" "tobit" 0.641165442685874 0.697445080404303 "Map3k8" 25
"ENSMUSG00000024236" "OK" "tobit" 1.29371174521753e-28 1.48697107771558e-27 "Svil" 428
"ENSMUSG00000024238" "OK" "tobit" 1.79279556598086e-07 6.2083918987976e-07 "Zeb1" 259
"ENSMUSG00000024240" "OK" "tobit" 0.00135257255634153 0.00292273688043807 "Epc1" 310
"ENSMUSG00000024241" "OK" "tobit" 0.000440957473334367 0.0010322221167257 "Sos1" 192
"ENSMUSG00000024242" "OK" "tobit" 2.3723156964042e-07 8.11945665903833e-07 "Map4k3" 218
"NA.125" NA NA NA NA NA NA
"ENSMUSG00000024246" "OK" "tobit" 0.611490298858197 0.670531331145627 "Thumpd2" 262
"ENSMUSG00000024247" "OK" "tobit" 0.32886457970397 0.401579629299532 "Pkdcc" 156
"ENSMUSG00000024248" "OK" "tobit" 9.54602116603506e-46 1.91767345350641e-44 "Cox7a2l" 447
"ENSMUSG00000024251" "OK" "tobit" 0.102419283882668 0.148250744250255 "Thada" 207
"ENSMUSG00000024253" "OK" "tobit" 5.53656787485948e-24 5.32168591974062e-23 "Dync2li1" 249
"NA.126" NA NA NA NA NA NA
"ENSMUSG00000024258" "OK" "tobit" 8.30599620640173e-13 4.35782985340839e-12 "Polr2d" 417
"ENSMUSG00000024259" "OK" "tobit" 6.62697744099529e-05 0.000173129376033914 "Slc25a46" 443
"ENSMUSG00000024260" "OK" "tobit" 0.0220026045756162 0.0376813919528382 "Sap130" 427
"NA.127" NA NA NA NA NA NA
"ENSMUSG00000024269" "OK" "tobit" 1.87491751448174e-08 7.08063917191697e-08 "Tpgs2" 227
"ENSMUSG00000024270" "OK" "tobit" 4.27211266763399e-12 2.136056333817e-11 "Slc39a6" 218
"ENSMUSG00000024271" "OK" "tobit" 1.05591341117415e-10 4.75731312311265e-10 "Elp2" 444
"ENSMUSG00000024273" "OK" "tobit" 0.0829926739408993 0.123214114084231 "2700062C07Rik" 365
"ENSMUSG00000024274" "OK" "tobit" 0.0666087045606089 0.101358291790097 "Zscan30" 23
"ENSMUSG00000024276" "OK" "tobit" 3.52695374251049e-08 1.297567312307e-07 "Zfp397" 329
"ENSMUSG00000024277" "OK" "tobit" 0.057096149395716 0.0884195376572641 "Mapre2" 433
"ENSMUSG00000024283" "OK" "tobit" 2.41109714076504e-07 8.24862717054303e-07 "Wac" 411
"ENSMUSG00000024286" "OK" "tobit" 0.264338820179913 0.334860158236223 "Ccny" 365
"ENSMUSG00000024287" "OK" "tobit" 1.60645221247667e-06 5.04203318173372e-06 "Thoc1" 420
"ENSMUSG00000024290" "OK" "tobit" 0.00223667526258437 0.00466956044678112 "Rock1" 369
"NA.128" NA NA NA NA NA NA
"ENSMUSG00000024293" "OK" "tobit" 0.661384406644198 0.714534990478531 "Esco1" 356
"ENSMUSG00000024294" "OK" "tobit" 1.71078194539234e-05 4.78487627218433e-05 "Mib1" 358
"ENSMUSG00000024295" "OK" "tobit" 0.7173327992786 0.762915176042797 "Cyp4f41-ps" 25
"ENSMUSG00000024298" "OK" "tobit" 0.0285244312955539 0.0476208380065862 "Zfp871" 350
"ENSMUSG00000024299" "OK" "tobit" 6.83932163783373e-10 2.90158586615805e-09 "Adamts10" 258
"ENSMUSG00000024301" "OK" "tobit" 0.00471441691599421 0.00925941860204562 "Kifc5b" 83
"ENSMUSG00000024302" "OK" "tobit" 1.89093740412031e-09 7.75656259195313e-09 "Dtna" 39
"ENSMUSG00000024304" "OK" "tobit" 1.55895865884851e-14 9.15844875565191e-14 "Cdh2" 447
"ENSMUSG00000024308" "OK" "tobit" 0.0144214965039069 0.0256832269198791 "Tapbp" 363
"ENSMUSG00000024309" "OK" "tobit" 0.000528585342240592 0.00122129412164918 "Pfdn6" 444
"ENSMUSG00000024312" "OK" "tobit" 0.000484136420224617 0.00112499080201733 "Wdr46" 408
"ENSMUSG00000024317" "OK" "tobit" 1.55750320370201e-16 1.0307484667506e-15 "Rnf138" 387
"ENSMUSG00000024319" "OK" "tobit" 0.12125943984572 0.172049245506638 "Vps52" 414
"ENSMUSG00000024325" "OK" "tobit" 5.31129775930415e-05 0.000140271837368427 "Ring1" 318
"ENSMUSG00000024327" "OK" "tobit" 0.020026458573436 0.0345952739304408 "Slc39a7" 445
"ENSMUSG00000024330" "OK" "tobit" 0.117219809060874 0.166915279275434 "Col11a2" 11
"ENSMUSG00000024331" "OK" "tobit" 3.69689781999702e-14 2.12920895519451e-13 "Dsc2" 382
"ENSMUSG00000024335" "OK" "tobit" 5.73890870307951e-17 3.92076305792286e-16 "Brd2" 426
"NA.129" NA NA NA NA NA NA
"ENSMUSG00000024339" "OK" "tobit" 0.681185824391181 0.731440642002589 "Tap2" 33
"ENSMUSG00000024346" "OK" "tobit" 2.91990377464508e-18 2.14958080948094e-17 "Pfdn1" 447
"ENSMUSG00000024349" "OK" "tobit" 2.68877904101664e-10 1.17499718224741e-09 "Tmem173" 69
"ENSMUSG00000024350" "OK" "tobit" 0.00555455010037598 0.0107720077194371 "Dnajc18" 314
"ENSMUSG00000024352" "OK" "tobit" 0.0287965377651763 0.0480043251554526 "Spata24" 310
"ENSMUSG00000024354" "OK" "tobit" 4.08206962399011e-22 3.61053591184393e-21 "Slc23a1" 241
"ENSMUSG00000024357" "OK" "tobit" 0.279435123091084 0.350871163827433 "Sil1" 437
"ENSMUSG00000024359" "OK" "tobit" 5.79189150243309e-19 4.41990757407629e-18 "Hspa9" 447
"ENSMUSG00000024360" "OK" "tobit" 0.000127080926798992 0.000319061094529386 "Etf1" 445
"ENSMUSG00000024369" "OK" "tobit" 1.53339229924192e-05 4.31999074706442e-05 "Nelfe" 443
"ENSMUSG00000024370" "OK" "tobit" 2.46757806747913e-12 1.25356129389565e-11 "Cdc23" 417
"ENSMUSG00000024371" "OK" "tobit" 3.82107269134416e-11 1.78024697700779e-10 "C2" 386
"ENSMUSG00000024376" "OK" "tobit" 2.03658631810327e-08 7.66561223983303e-08 "Epb4.1l4a" 78
"ENSMUSG00000024378" "OK" "tobit" 0.0191471481906704 0.0332110197879324 "Stard4" 443
"ENSMUSG00000024381" "OK" "tobit" 2.88984367342428e-08 1.0719406090282e-07 "Bin1" 419
"ENSMUSG00000024382" "OK" "tobit" 0.0201347199154488 0.0347528379244107 "Ercc3" 308
"ENSMUSG00000024383" "OK" "tobit" 0.122980621453567 0.17421063991769 "Map3k2" 236
"ENSMUSG00000024384" "OK" "tobit" 7.67214201838805e-05 0.00019905623013824 "Iws1" 390
"ENSMUSG00000024386" "OK" "tobit" 2.13810354226124e-05 5.91223676637137e-05 "Proc" 443
"ENSMUSG00000024387" "OK" "tobit" 5.80352652249541e-18 4.20026919550467e-17 "Csnk2b" 447
"ENSMUSG00000024391" "OK" "tobit" 3.16662328804027e-86 1.23319359005991e-84 "Apom" 445
"ENSMUSG00000024392" "OK" "tobit" 2.3443618868077e-13 1.27822964932583e-12 "Bag6" 425
"ENSMUSG00000024393" "OK" "tobit" 6.73663564255628e-17 4.5846146386654e-16 "Prrc2a" 441
"ENSMUSG00000024395" "OK" "tobit" 0 0 "Lims2" 42
"ENSMUSG00000024400" "OK" "tobit" 1.16202470894036e-19 9.12238317815985e-19 "Wdr33" 446
"ENSMUSG00000024403" "OK" "tobit" 0.501189180125198 0.56936987564395 "Atp6v1g2" 46
"ENSMUSG00000024404" "OK" "tobit" 0.730124941157108 0.773871894967244 "Riok3" 419
"ENSMUSG00000024410" "OK" "tobit" 0.277098930240414 0.348489886876979 "3110002H16Rik" 317
"NA.130" NA NA NA NA NA NA
"ENSMUSG00000024413" "OK" "tobit" 0.21135772520539 0.276632530512422 "Npc1" 361
"ENSMUSG00000024414" "OK" "tobit" 3.42636128515881e-05 9.25444842080033e-05 "Mrpl27" 447
"NA.131" NA NA NA NA NA NA
"ENSMUSG00000024422" "OK" "tobit" 0.0773791654404157 0.115823946758956 "Dhx16" 367
"ENSMUSG00000024423" "OK" "tobit" 0.00770808371618132 0.0145063815505383 "Impact" 375
"ENSMUSG00000024424" "OK" "tobit" 1.37964515778062e-05 3.91187401624736e-05 "Ttc39c" 260
"ENSMUSG00000024425" "OK" "tobit" 1.14548372702189e-19 8.99698566565752e-19 "Ndfip1" 447
"ENSMUSG00000024426" "OK" "tobit" 1.22017334402388e-22 1.11020364539486e-21 "Atat1" 368
"ENSMUSG00000024427" "OK" "tobit" 0.0052450878335151 0.0102231483228252 "Spry4" 138
"ENSMUSG00000024429" "OK" "tobit" 1.77350286612017e-06 5.53892028138024e-06 "Gnl1" 355
"NA.132" NA NA NA NA NA NA
"ENSMUSG00000024431" "OK" "tobit" 0.00156694197970659 0.00335848957110878 "Nr3c1" 375
"ENSMUSG00000024436" "OK" "tobit" 6.12439350550917e-11 2.81122609505706e-10 "Mrps18b" 441
"ENSMUSG00000024437" "OK" "tobit" 0.00485055504641802 0.00950325061628252 "Gm8615" 222
"ENSMUSG00000024442" "OK" "tobit" 0.474243701005668 0.544416792999191 "0610009O20Rik" 437
"ENSMUSG00000024446" "OK" "tobit" 3.33222535139139e-13 1.79462357524816e-12 "Rpp21" 447
"ENSMUSG00000024454" "OK" "tobit" 1.13602780106994e-29 1.35689831552061e-28 "Hdac3" 442
"ENSMUSG00000024456" "OK" "tobit" 0.00122053279467686 0.00265442436822561 "Diap1" 361
"ENSMUSG00000024457" "OK" "tobit" 0.0225111083468823 0.0384318254306424 "Trim26" 369
"NA.133" NA NA NA NA NA NA
"ENSMUSG00000024472" "OK" "tobit" 6.9698781134482e-07 2.26563921448224e-06 "Dcp2" 269
"ENSMUSG00000024474" "OK" "tobit" 8.95894188790665e-08 3.18169905721086e-07 "Ik" 445
"ENSMUSG00000024477" "OK" "tobit" 0.0037913379697216 0.00758076281318119 "Pggt1b" 331
"ENSMUSG00000024479" "OK" "tobit" 0.0904789975549853 0.133057349345567 "Mal2" 233
"ENSMUSG00000024480" "OK" "tobit" 1.36306879190913e-05 3.86971885218696e-05 "Ap3s1" 419
"ENSMUSG00000024483" "OK" "tobit" 0.0559364829217319 0.086861296591501 "Ankhd1" 292
"NA.134" NA NA NA NA NA NA
"ENSMUSG00000024486" "OK" "tobit" 0.309230943553615 0.381217271161608 "Hbegf" 130
"ENSMUSG00000024487" "OK" "tobit" 0.00212925435293548 0.00446293063925249 "Yipf5" 445
"ENSMUSG00000024491" "OK" "tobit" 1.98421554192114e-06 6.17631899832092e-06 "Rbm27" 387
"ENSMUSG00000024493" "OK" "tobit" 0.00506698379744645 0.00990157726415069 "Lars" 443
"ENSMUSG00000024498" "OK" "tobit" 5.73738172427403e-18 4.15809329354108e-17 "Tcerg1" 434
"ENSMUSG00000024502" "OK" "tobit" 0.295390742183355 0.367182437738701 "Jakmip2" 12
"ENSMUSG00000024503" "OK" "tobit" 2.79411885498368e-09 1.13034159906818e-08 "Spink3" 442
"ENSMUSG00000024505" "OK" "tobit" 0.47974386849066 0.549497059949195 "Dtwd2" 198
"ENSMUSG00000024507" "OK" "tobit" 0.0036569690668404 0.007342236632152 "Hsd17b4" 447
"NA.135" NA NA NA NA NA NA
"ENSMUSG00000024513" "OK" "tobit" 0.0708391153182204 0.106974083250171 "Mbd2" 155
"ENSMUSG00000024515" "OK" "tobit" 0.163054734773814 0.222067154679923 "Smad4" 180
"ENSMUSG00000024516" "OK" "tobit" 5.59913445943929e-13 2.96711070485165e-12 "Sec11c" 409
"ENSMUSG00000024524" "OK" "tobit" 0.00140990095695482 0.00304039866227673 "Gnal" 79
"ENSMUSG00000024525" "OK" "tobit" 6.69338064969226e-05 0.000174806530396478 "Impa2" 141
"ENSMUSG00000024527" "OK" "tobit" 0.0411236958606491 0.0660730440335822 "Afg3l2" 442
"ENSMUSG00000024528" "OK" "tobit" 0.366678533683169 0.439926611261242 "Srfbp1" 341
"ENSMUSG00000024533" "OK" "tobit" 0.0570616189477406 0.0883746980967059 "Spire1" 48
"ENSMUSG00000024535" "OK" "tobit" 5.82657859832461e-05 0.000153229253000573 "Snx24" 381
"ENSMUSG00000024537" "OK" "tobit" 0.0122306272825801 0.0220968246242897 "Psmg2" 433
"ENSMUSG00000024538" "OK" "tobit" 1.82425952940203e-08 6.89919196874784e-08 "Ppic" 363
"ENSMUSG00000024539" "OK" "tobit" 0.00549332962185866 0.0106650262746766 "Ptpn2" 413
"ENSMUSG00000024542" "OK" "tobit" 2.07549313228193e-09 8.48286904246226e-09 "Cep192" 244
"ENSMUSG00000024544" "OK" "tobit" 0.519803998990458 0.586648631728764 "Ldlrad4" 62
"ENSMUSG00000024556" "OK" "tobit" 2.91792005989271e-22 2.60118295552865e-21 "Me2" 273
"NA.136" NA NA NA NA NA NA
"ENSMUSG00000024560" "OK" "tobit" 7.56928476341682e-09 2.94991796164634e-08 "Cxxc1" 399
"ENSMUSG00000024561" "OK" "tobit" 8.54730560876056e-05 0.000220176814397619 "Mbd1" 353
"ENSMUSG00000024563" "OK" "tobit" 5.82570806621734e-07 1.91135319498126e-06 "Smad2" 391
"ENSMUSG00000024566" "OK" "tobit" 0.00666343130605255 0.0127033180419693 "Atp9b" 348
"ENSMUSG00000024570" "OK" "tobit" 0.939471728638489 0.950420595684881 "Rbfa" 414
"ENSMUSG00000024571" "OK" "tobit" 1.99716367788829e-10 8.82001791432972e-10 "Gm16286" 445
"ENSMUSG00000024576" "OK" "tobit" 5.53582504546132e-37 8.70464553279385e-36 "Csnk1a1" 447
"ENSMUSG00000024579" "OK" "tobit" 8.24542783220368e-24 7.88714732289851e-23 "Pcyox1l" 367
"ENSMUSG00000024580" "OK" "tobit" 0.134583600799723 0.188424173895911 "Grpel2" 375
"ENSMUSG00000024581" "OK" "tobit" 0.081167880619711 0.120877187722934 "Napg" 324
"ENSMUSG00000024583" "OK" "tobit" 0.00120626053035104 0.00262518596815378 "Txnl1" 447
"ENSMUSG00000024587" "OK" "tobit" 2.16971435784477e-05 5.99650785908275e-05 "Nars" 447
"ENSMUSG00000024588" "OK" "tobit" 0.0447936352367455 0.071283044026347 "Fech" 437
"ENSMUSG00000024589" "OK" "tobit" 0.000283561443351083 0.000681700117869659 "Nedd4l" 302
"ENSMUSG00000024590" "OK" "tobit" 1.09512205868207e-13 6.10970947909566e-13 "Lmnb1" 360
"ENSMUSG00000024592" "OK" "tobit" 0.14843953198358 0.204588398429543 "C330018D20Rik" 307
"ENSMUSG00000024594" "OK" "tobit" 0.0151052128027323 0.026810484089956 "Prrc1" 438
"ENSMUSG00000024597" "OK" "tobit" 0.1804220735861 0.242202919144548 "Slc12a2" 39
"NA.137" NA NA NA NA NA NA
"ENSMUSG00000024601" "OK" "tobit" 0.0365528275581221 0.0595170161862824 "Isoc1" 432
"ENSMUSG00000024603" "OK" "tobit" 2.81639394998875e-18 2.07530656008004e-17 "Dctn4" 435
"ENSMUSG00000024604" "OK" "tobit" 7.74989400845712e-13 4.07550829575465e-12 "Rbm22" 424
"ENSMUSG00000024608" "OK" "tobit" 1.81755852651822e-49 4.00671803133711e-48 "Rps14" 447
"ENSMUSG00000024613" "OK" "tobit" 6.52204853097353e-11 2.9859754250702e-10 "Tcof1" 359
"ENSMUSG00000024614" "OK" "tobit" 2.93416083102935e-08 1.08761574302655e-07 "Tmx3" 318
"ENSMUSG00000024620" "OK" "tobit" 0.500005325853218 0.568228609362121 "Pdgfrb" 63
"NA.138" NA NA NA NA NA NA
"ENSMUSG00000024622" "OK" "tobit" 0.00123633511174252 0.00268694796669668 "Hmgxb3" 315
"ENSMUSG00000024639" "OK" "tobit" 0.0411038705624975 0.0660545826235005 "Gnaq" 258
"ENSMUSG00000024640" "OK" "tobit" 5.86456753968999e-73 1.92849368265739e-71 "Psat1" 447
"ENSMUSG00000024642" "OK" "tobit" 0.00331613821937493 0.00671206037485004 "Tle4" 105
"ENSMUSG00000024644" "OK" "tobit" 0.92779737559837 0.940796391992462 "Cndp2" 390
"ENSMUSG00000024645" "OK" "tobit" 0.883401260266955 0.90404893951648 "Timm21" 431
"ENSMUSG00000024646" "OK" "tobit" 5.14497875095592e-76 1.76893521046966e-74 "Cyb5a" 447
"ENSMUSG00000024654" "OK" "tobit" 0.00107902706212224 0.0023674666299332 "Asrgl1" 243
"ENSMUSG00000024658" "OK" "tobit" 0.00128283891993366 0.00278115126261093 "Gm9750" 100
"ENSMUSG00000024660" "OK" "tobit" 0.000109642526516737 0.000278231515416312 "Incenp" 232
"ENSMUSG00000024661" "OK" "tobit" 8.59268955711402e-05 0.000221309927657227 "Fth1" 447
"ENSMUSG00000024663" "OK" "tobit" 0.617241197437109 0.675640399128327 "Rab3il1" 81
"ENSMUSG00000024664" "OK" "tobit" 0.184227551662842 0.24633091731534 "Fads3" 136
"ENSMUSG00000024665" "OK" "tobit" 2.24882131695331e-08 8.43441028720066e-08 "Fads2" 446
"ENSMUSG00000024666" "OK" "tobit" 1.0087223710933e-10 4.55895340228936e-10 "Tmem138" 318
"ENSMUSG00000024667" "OK" "tobit" 0.0487261963190936 0.0768238547356644 "Tmem216" 294
"ENSMUSG00000024668" "OK" "tobit" 1.2547451105947e-07 4.40285809230154e-07 "Sdhaf2" 423
"ENSMUSG00000024673" "OK" "tobit" 0.0527559971518369 0.082447500971861 "Ms4a1" 22
"ENSMUSG00000024678" "OK" "tobit" 2.79838331980311e-28 3.18866826879074e-27 "Ms4a4d" 79
"ENSMUSG00000024679" "OK" "tobit" 0.28522642243595 0.357011671453036 "Ms4a6d" 18
"NA.139" NA NA NA NA NA NA
"ENSMUSG00000024683" "OK" "tobit" 0.0369691444464046 0.0600923945724042 "Mrpl16" 427
"ENSMUSG00000024687" "OK" "tobit" 0.949998074714921 0.958946413661229 "Osbp" 227
"ENSMUSG00000024691" "OK" "tobit" 0.0344152720356294 0.0564622773796425 "Fam111a" 96
"ENSMUSG00000024694" "OK" "tobit" 2.28309678543095e-07 7.82423438899038e-07 "Keg1" 214
"ENSMUSG00000024695" "OK" "tobit" 5.00635503508038e-07 1.65693730018843e-06 "Zfp91" 330
"NA.140" NA NA NA NA NA NA
"NA.141" NA NA NA NA NA NA
"ENSMUSG00000024712" "OK" "tobit" 0.222750478752761 0.289132346919275 "Rfk" 445
"ENSMUSG00000024713" "OK" "tobit" 0.0221217588324505 0.0378649975695833 "Pcsk5" 108
"ENSMUSG00000024725" "OK" "tobit" 0.143104817486081 0.198600066294929 "Ostf1" 391
"ENSMUSG00000024726" "OK" "tobit" 0.558328753321477 0.622416003667563 "2410127L17Rik" 364
"ENSMUSG00000024732" "OK" "tobit" 0.00651149223273648 0.0124378844192806 "Ccdc86" 379
"ENSMUSG00000024735" "OK" "tobit" 1.03681135419624e-16 6.94860886427501e-16 "Prpf19" 370
"ENSMUSG00000024736" "OK" "tobit" 1.75045449595001e-62 5.00806927090391e-61 "Tmem132a" 303
"ENSMUSG00000024740" "OK" "tobit" 1.4386149860554e-44 2.82203558526956e-43 "Ddb1" 447
"ENSMUSG00000024742" "OK" "tobit" 0.000224953305196893 0.000546187176374197 "Fen1" 216
"ENSMUSG00000024743" "OK" "tobit" 0 0 "Syt7" 25
"ENSMUSG00000024747" "OK" "tobit" 0.0766075272086697 0.114777323589887 "Aldh1a7" 58
"ENSMUSG00000024750" "OK" "tobit" 2.43001592384437e-32 3.20164192792463e-31 "Zfand5" 433
"ENSMUSG00000024754" "OK" "tobit" 2.47046709956885e-19 1.91851560647556e-18 "Tmem2" 253
"ENSMUSG00000024758" "OK" "tobit" 2.6552897275977e-29 3.13375593316631e-28 "Rtn3" 447
"ENSMUSG00000024759" "OK" "tobit" 1.03621140521196e-06 3.31462175027437e-06 "Atl3" 330
"ENSMUSG00000024764" "OK" "tobit" 1.37463116093551e-07 4.80756926320122e-07 "Naa40" 392
"ENSMUSG00000024766" "OK" "tobit" 0.0180337033944316 0.0315072970460472 "Lipo1" 82
"ENSMUSG00000024767" "OK" "tobit" 3.25950684643645e-34 4.61278424250159e-33 "Otub1" 447
"ENSMUSG00000024769" "OK" "tobit" 0.805796109236543 0.838764584711315 "Cdc42bpg" 24
"ENSMUSG00000024772" "OK" "tobit" 5.54999153667313e-08 2.00701268209603e-07 "Ehd1" 444
"ENSMUSG00000024773" "OK" "tobit" 0.321327424516056 0.393923712474242 "Atg2a" 240
"ENSMUSG00000024776" "OK" "tobit" 0.429332250903125 0.501674247000151 "Stambpl1" 220
"ENSMUSG00000024777" "OK" "tobit" 4.86707689641088e-05 0.000129001954528616 "Ppp2r5b" 180
"ENSMUSG00000024778" "OK" "tobit" 3.03824016874697e-09 1.22472295713732e-08 "Fas" 173
"ENSMUSG00000024780" "OK" "tobit" 0.0543788502685382 0.0846747987775155 "Cdc37l1" 387
"ENSMUSG00000024781" "OK" "tobit" 0.0066527550722317 0.0126875427619868 "Lipa" 447
"ENSMUSG00000024782" "OK" "tobit" 3.34240211851494e-07 1.12923826393057e-06 "Ak3" 447
"ENSMUSG00000024785" "OK" "tobit" 6.46842724014885e-29 7.51646420501168e-28 "Rcl1" 440
"ENSMUSG00000024787" "OK" "tobit" 0.00961742644661108 0.0177292636867627 "Snx15" 429
"ENSMUSG00000024789" "OK" "tobit" 0.185532638785543 0.247804190170292 "Jak2" 70
"ENSMUSG00000024790" "OK" "tobit" 1.00360460643783e-09 4.20712325100230e-09 "Sac3d1" 402
"ENSMUSG00000024791" "OK" "tobit" 0.000873745530568846 0.00194752730410859 "Cdca5" 202
"ENSMUSG00000024792" "OK" "tobit" 0.0343736883865215 0.0564057315380853 "Zfpl1" 408
"ENSMUSG00000024795" "OK" "tobit" 0.000804461426134714 0.00180298552096086 "Kif20b" 209
"ENSMUSG00000024797" "OK" "tobit" 4.23394164469458e-06 1.27150111868256e-05 "Vps51" 393
"ENSMUSG00000024799" "OK" "tobit" 3.05261501968232e-29 3.59819141196463e-28 "Tm7sf2" 443
"ENSMUSG00000024800" "OK" "tobit" 0.00304673776573695 0.00621185382098585 "Rpp30" 372
"NA.142" NA NA NA NA NA NA
"ENSMUSG00000024805" "OK" "tobit" 0.2901760820023 0.361949390079205 "Pcgf5" 130
